017
num-fields|65
id|int32
image_x|int32
image_y|int32
image_w|int32
image_h|int32
src_x|int32
src_y|int32
src_image|int32
cal_image|int32
ppc|int32
camera|int32
cal_const|double
fringe_size|double
sphere_count|int32
raw_sphere_volume|double
raw_sphere_complement|double
raw_sphere_unknown|double
raw_area|double
raw_feret_max|double
raw_feret_min|double
raw_feret_mean|double
raw_perimeter|double
raw_convex_perimeter|double
raw_legendre_major|double
raw_legendre_minor|double
abd_area|double
abd_diameter|double
length|double
width|double
esd_diameter|double
fd_diameter|double
perimeter|double
convex_perimeter|double
intensity|double
sigma_intensity|double
sum_intensity|double
compactness|double
elongation|double
roughness|double
edge_gradient|double
elapsed_time|double
circle_fit|double
symmetry|double
circularity_hu|double
intensity_calimage|double
raw_convex_hull_area|double
raw_filled_area|double
filled_area|double
feret_max_angle|double
feret_min_angle|double
avg_red|double
avg_green|double
avg_blue|double
ch1_peak|double
ch1_width|double
ch1_area|double
ch2_peak|double
ch2_width|double
ch2_area|double
ch3_peak|double
ch3_width|double
ch3_area|double
timestamp|timestamp
collage_file|string
image_id|guid
11|321|0|24|39|490|1453|15|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|360.0000|36.0000|20.0000|28.1389|103.7401|85.3411|35.7149|17.3369|751.4857|30.9325|57.6229|28.3541|43.2426|31.5799|189.7718|147.8826|147.0111|8.4761|52924.0000|2.3022|5.0339|1.2833|27.9886|2.6720|0.3579|0.1049|0.6010|0.0000|459.5000|372.0000|783.2707|80.0000|0.0000|148.8222|147.9583|144.4750|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2019-08-15T12:27:53.223|E01_20190815_4x_01_000001.tif|599053E3-A5CC-47EA-B340-CC804CDD9E20
12|347|0|22|593|442|1327|15|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|2978.0000|590.0000|18.0000|378.0000|1347.2001|1184.9505|672.7223|12.6656|8562.0865|104.4107|1071.0551|24.6955|683.2436|104.4107|2464.4332|2159.3982|100.4285|35.0066|299076.0000|48.4987|150.3564|1.1413|164.8404|2.6720|0.0000|0.2410|0.0168|0.0000|6675.0000|2978.0000|8562.0865|-90.0000|0.0000|105.3798|100.8019|97.7908|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2019-08-15T12:27:53.223|E01_20190815_4x_01_000001.tif|B01A0E33-BAFD-4461-B89D-DB6EFE6E9DB9
13|371|0|20|23|420|905|15|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|232.0000|21.0000|14.0000|17.9722|55.4558|53.3487|20.0495|14.7511|423.0336|23.2083|30.1835|17.3783|24.6447|23.2083|101.4454|89.3589|133.2845|22.5892|30922.0000|1.0549|1.0000|1.1353|35.4583|2.6720|0.8179|0.8605|0.9535|0.0000|213.5000|232.0000|423.0336|-70.0000|20.0000|133.3664|133.9526|131.9138|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2019-08-15T12:27:53.223|E01_20190815_4x_01_000001.tif|C190C9FA-7120-4B1A-9636-043057F37D6A
14|393|0|22|30|986|251|15|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|320.0000|27.0000|16.0000|22.6389|71.1127|67.6601|27.5226|15.1976|646.5947|28.6927|41.1593|21.0369|33.1815|28.6927|130.0865|115.5387|132.2688|23.0832|42326.0000|1.2576|1.0000|1.1259|36.8871|2.6720|0.6184|0.6382|0.8244|0.0000|308.5000|320.0000|646.5947|45.0000|-30.0000|134.0344|133.2500|129.6937|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2019-08-15T12:27:53.223|E01_20190815_4x_01_000001.tif|69D79F4C-E24B-4AC2-B55C-4FFF9DED0148
15|417|0|26|34|979|1651|16|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|424.0000|33.0000|19.0000|27.2222|86.1838|81.9515|33.3475|18.5843|922.4769|34.2715|52.1350|26.5249|41.5658|36.6128|157.6560|141.6821|139.9623|13.6927|59344.0000|1.2523|1.0000|1.1127|36.7067|2.8430|0.5829|0.7123|0.8247|0.0000|463.5000|472.0000|1052.8261|45.0000|-25.0000|141.1557|141.0259|137.4292|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2019-08-15T12:27:53.389|E01_20190815_4x_01_000001.tif|B57057A2-E4F0-4A27-92DD-22F11FFFCEAB
16|445|0|70|93|426|1185|16|1|7|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|1802.0000|87.0000|55.0000|75.5000|525.6295|234.1273|78.7313|55.7413|4950.3106|79.3910|150.9172|92.3796|129.8803|79.5610|961.5341|420.0572|115.3657|43.8057|207889.0000|12.1538|36.1545|2.2891|56.5568|2.8430|0.0812|0.1559|0.4950|0.0000|3663.0000|1809.0000|4971.5365|-75.0000|10.0000|117.0844|116.7930|111.9340|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2019-08-15T12:27:53.389|E01_20190815_4x_01_000001.tif|E448F9A3-D82D-4C01-93C6-A25219CB839C
17|517|0|32|37|791|109|16|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|219.0000|35.0000|24.0000|29.8056|112.2254|90.4225|31.8467|20.5048|391.0855|22.3147|55.7936|35.6713|46.2915|23.3435|205.2939|157.1780|149.0731|9.9892|32647.0000|4.2831|11.3677|1.3061|27.3936|2.8430|0.2775|0.1686|0.4153|0.0000|446.0000|234.0000|427.9777|-80.0000|20.0000|152.7032|150.4840|144.9635|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2019-08-15T12:27:53.389|E01_20190815_4x_01_000001.tif|2314048C-FA5A-4F9B-8D96-F11000B68652
18|551|0|25|28|633|1818|18|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|382.0000|25.0000|21.0000|22.8333|72.1838|68.5427|23.7649|20.5483|809.8608|32.1115|37.5007|30.1835|33.5372|32.1115|132.0458|117.1534|88.3482|47.8069|33749.0000|1.0854|1.0000|1.1271|73.0656|3.1720|0.8801|0.8798|0.9856|0.0000|362.5000|382.0000|809.8608|60.0000|0.0000|88.1623|88.8534|87.4476|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2019-08-15T12:27:53.722|E01_20190815_4x_01_000001.tif|F9F85F97-CCCB-4EA6-B2E9-A99A94EED525
19|578|0|25|183|348|1737|18|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|1910.0000|181.0000|21.0000|119.8333|394.0244|373.1757|202.4485|13.8498|5278.2566|81.9786|322.8714|30.1835|210.9793|81.9786|720.7888|674.4185|131.6361|18.8822|251425.0000|6.4685|18.2666|1.0688|31.8027|3.1720|0.0000|0.3186|0.1181|0.0000|2390.0000|1910.0000|5278.2566|85.0000|0.0000|135.2199|132.7539|128.0995|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2019-08-15T12:27:53.722|E01_20190815_4x_01_000001.tif|A98BFA4E-160D-4E10-BC20-D3E69FA2710E
20|605|0|14|142|254|1684|18|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|808.0000|138.0000|10.0000|90.1944|311.9655|280.0953|157.6901|7.0441|1998.3751|50.4421|244.2115|10.0611|156.7608|50.4421|570.6785|504.1464|113.5149|29.0203|91720.0000|9.5850|28.0765|1.1320|111.3489|3.1720|0.0000|0.7792|0.0826|0.0000|863.0000|808.0000|1998.3751|-90.0000|0.0000|119.4740|114.9468|108.4443|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2019-08-15T12:27:53.722|E01_20190815_4x_01_000001.tif|D7C7C346-0033-48ED-9465-320EF8B831FF
